climate_date,province_name,latitude,longitude,precipitation_mm,temperature_avg_c,temperature_max_c,temperature_min_c,relative_humidity_pct,wind_speed_mps,source,dry_day_flag,heavy_rain_flag,heat_stress_flag,climate_risk_score,climate_risk_label
2026-03-06,Sulawesi Tengah,-1.4300254,121.4456179,5.14,21.77,25.69,19.44,89.36,1.32,NASA POWER Daily API,0,0,0,0,Low
2026-03-06,Sulawesi Tenggara,-4.14491,122.174605,2.33,24.81,27.41,23.07,92.33,0.68,NASA POWER Daily API,0,0,0,0,Low
2026-03-06,Sulawesi Utara,0.6246932,123.9750018,2.88,24.09,27.15,22.18,84.43,3.79,NASA POWER Daily API,0,0,0,0,Low
2026-03-06,Sumatera Barat,-0.7399397,100.8000051,9.39,22.6,26.32,20.0,88.25,1.69,NASA POWER Daily API,0,0,0,0,Low
2026-03-06,Sumatera Selatan,-3.3194374,103.914399,11.88,25.36,27.83,22.79,87.73,2.32,NASA POWER Daily API,0,0,0,0,Low
2026-03-06,Sumatera Utara,2.1153547,99.5450974,1.23,22.51,26.65,18.94,84.79,1.15,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Aceh,4.695135,96.7493993,0.01,20.63,25.46,16.68,82.64,0.64,NASA POWER Daily API,1,0,0,1,Medium
2026-03-07,Bali,-8.4095178,115.188916,4.71,25.67,27.74,24.29,88.37,2.83,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Banten,-6.4058172,106.0640179,40.75,24.65,27.02,22.79,89.89,4.12,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Bengkulu,-3.7928451,102.2607641,39.09,25.15,27.6,22.77,87.42,3.22,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,D.I Yogyakarta,-7.8753849,110.4262088,13.64,26.39,28.43,24.86,87.35,5.94,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,DKI Jakarta,-6.1944491,106.8229198,19.25,26.69,28.53,25.01,85.51,4.59,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Gorontalo,0.6999372,122.4467238,20.54,26.95,29.24,25.24,80.88,3.53,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Jambi,-1.6101229,103.6131203,7.53,26.35,29.97,23.47,89.73,1.27,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Jawa Barat,-7.090911,107.668887,29.74,20.94,24.61,18.1,90.5,4.73,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Jawa Tengah,-7.150975,110.1402594,9.01,25.05,26.79,23.83,89.57,5.59,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Jawa Timur,-7.5360639,112.2384017,4.04,25.2,28.45,22.63,90.4,4.3,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Kalimantan Barat,-0.2787808,111.4752851,12.38,23.89,25.99,22.26,93.81,0.77,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Kalimantan Selatan,-3.0926415,115.2837585,14.26,25.32,27.43,23.41,91.66,0.81,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Kalimantan Tengah,-1.6814878,113.3823545,1.85,26.27,30.09,22.99,84.75,0.79,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Kalimantan Timur,0.5386586,116.419389,24.84,24.34,26.88,22.86,94.97,0.58,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Kalimantan Utara,3.0730929,116.0413889,3.58,22.65,25.77,20.86,91.17,0.73,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Kepulauan Bangka Belitung,-2.7410513,106.4405872,11.85,26.6,28.74,25.06,86.48,4.91,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Kepulauan Riau,3.9456514,108.1428669,2.61,27.45,28.02,26.98,83.11,7.33,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Lampung,-4.5585849,105.4068079,16.71,26.61,30.1,23.5,85.49,2.77,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Maluku,-3.2384616,130.1452734,15.96,26.94,28.21,26.03,85.0,3.8,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Maluku Utara,1.5709993,127.8087693,2.04,27.34,28.88,26.16,80.83,4.41,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Nusa Tenggara Barat,-8.6529334,117.3616476,2.76,25.38,27.12,23.99,91.38,2.3,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Nusa Tenggara Timur,-8.6573819,121.0793705,5.07,25.27,26.88,24.18,90.35,3.78,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Papua,-4.269928,138.0803529,7.26,24.29,27.13,21.95,80.22,1.73,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Papua Barat,-1.3361154,133.1747162,26.99,23.92,27.11,21.75,93.03,0.71,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Papua Barat Daya,-0.88272864,131.28662743,4.37,27.67,28.94,26.41,82.15,3.35,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Papua Pegunungan,-4.06450843,138.95770535,8.43,13.13,18.7,8.54,85.5,1.96,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Papua Selatan,-4.269928,138.0803529,7.26,24.29,27.13,21.95,80.22,1.73,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Papua Tengah,-4.269928,138.0803529,7.26,24.29,27.13,21.95,80.22,1.73,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Riau,0.2933469,101.7068294,39.04,26.0,29.06,23.4,92.11,1.02,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Sulawesi Barat,-2.8441371,119.2320784,20.15,19.37,22.59,17.24,92.19,1.06,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Sulawesi Selatan,-3.6687994,119.9740534,27.5,22.71,26.08,20.51,88.89,1.59,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Sulawesi Tengah,-1.4300254,121.4456179,4.52,21.1,23.99,19.54,93.38,1.08,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Sulawesi Tenggara,-4.14491,122.174605,14.54,24.09,26.16,22.52,95.48,0.73,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Sulawesi Utara,0.6246932,123.9750018,5.93,24.3,26.47,22.76,86.47,3.43,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Sumatera Barat,-0.7399397,100.8000051,0.47,23.57,28.13,19.7,85.36,1.61,NASA POWER Daily API,1,0,0,1,Medium
2026-03-07,Sumatera Selatan,-3.3194374,103.914399,18.32,25.57,30.38,20.7,83.36,2.32,NASA POWER Daily API,0,0,0,0,Low
2026-03-07,Sumatera Utara,2.1153547,99.5450974,0.27,22.66,26.78,18.64,84.14,1.43,NASA POWER Daily API,1,0,0,1,Medium
2026-03-08,Aceh,4.695135,96.7493993,0.0,20.99,26.46,16.32,83.22,0.88,NASA POWER Daily API,1,0,0,1,Medium
2026-03-08,Bali,-8.4095178,115.188916,2.62,25.39,26.81,24.57,89.52,2.41,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Banten,-6.4058172,106.0640179,46.0,23.71,25.37,22.03,91.52,3.94,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Bengkulu,-3.7928451,102.2607641,21.49,25.68,27.73,24.2,89.74,3.22,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,D.I Yogyakarta,-7.8753849,110.4262088,8.11,26.26,28.87,24.32,84.79,4.48,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,DKI Jakarta,-6.1944491,106.8229198,112.28,25.74,26.45,25.1,87.54,4.71,NASA POWER Daily API,0,1,0,2,Medium
2026-03-08,Gorontalo,0.6999372,122.4467238,15.9,26.89,28.68,25.08,78.1,1.82,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Jambi,-1.6101229,103.6131203,7.1,25.9,28.43,24.54,92.92,1.3,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Jawa Barat,-7.090911,107.668887,27.48,19.65,22.78,17.62,92.62,4.69,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Jawa Tengah,-7.150975,110.1402594,10.88,24.17,25.35,23.11,91.23,5.43,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Jawa Timur,-7.5360639,112.2384017,12.47,24.77,27.43,22.45,91.27,3.97,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Kalimantan Barat,-0.2787808,111.4752851,2.62,24.71,28.71,21.34,89.01,0.67,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Kalimantan Selatan,-3.0926415,115.2837585,0.9,26.12,30.06,22.74,85.32,0.82,NASA POWER Daily API,1,0,0,1,Medium
2026-03-08,Kalimantan Tengah,-1.6814878,113.3823545,0.18,27.08,31.81,23.2,79.79,0.47,NASA POWER Daily API,1,0,0,1,Medium
2026-03-08,Kalimantan Timur,0.5386586,116.419389,3.98,24.81,28.32,21.92,90.74,0.73,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Kalimantan Utara,3.0730929,116.0413889,0.0,23.27,27.37,20.07,87.95,0.71,NASA POWER Daily API,1,0,0,1,Medium
2026-03-08,Kepulauan Bangka Belitung,-2.7410513,106.4405872,5.73,26.46,28.56,24.54,83.89,4.08,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Kepulauan Riau,3.9456514,108.1428669,1.27,27.36,27.91,26.8,81.95,7.17,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Lampung,-4.5585849,105.4068079,14.59,24.07,25.4,22.87,89.8,2.86,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Maluku,-3.2384616,130.1452734,11.26,26.93,28.56,25.32,82.95,3.92,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Maluku Utara,1.5709993,127.8087693,5.9,27.13,28.51,25.99,82.34,3.43,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Nusa Tenggara Barat,-8.6529334,117.3616476,3.89,25.3,26.71,24.43,91.1,1.72,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Nusa Tenggara Timur,-8.6573819,121.0793705,9.84,25.72,27.95,24.01,86.27,3.0,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Papua,-4.269928,138.0803529,9.96,23.69,26.6,21.29,87.7,1.95,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Papua Barat,-1.3361154,133.1747162,26.94,23.35,26.96,21.0,92.89,0.71,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Papua Barat Daya,-0.88272864,131.28662743,12.54,27.71,28.94,26.54,82.97,2.48,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Papua Pegunungan,-4.06450843,138.95770535,8.22,13.85,17.19,11.12,91.43,1.34,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Papua Selatan,-4.269928,138.0803529,9.96,23.69,26.6,21.29,87.7,1.95,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Papua Tengah,-4.269928,138.0803529,9.96,23.69,26.6,21.29,87.7,1.95,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Riau,0.2933469,101.7068294,29.54,25.88,29.09,23.64,92.03,0.8,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Sulawesi Barat,-2.8441371,119.2320784,1.2,20.17,24.93,16.58,86.37,0.86,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Sulawesi Selatan,-3.6687994,119.9740534,3.76,22.94,27.16,20.2,86.75,1.77,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Sulawesi Tengah,-1.4300254,121.4456179,4.34,21.3,24.24,19.26,90.37,0.88,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Sulawesi Tenggara,-4.14491,122.174605,2.37,24.35,27.96,22.11,90.52,0.76,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Sulawesi Utara,0.6246932,123.9750018,2.83,24.26,26.13,22.55,85.18,2.14,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Sumatera Barat,-0.7399397,100.8000051,1.64,24.01,27.68,21.5,88.29,1.17,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Sumatera Selatan,-3.3194374,103.914399,19.18,25.22,28.12,23.27,91.21,1.68,NASA POWER Daily API,0,0,0,0,Low
2026-03-08,Sumatera Utara,2.1153547,99.5450974,2.69,22.93,27.68,18.87,86.61,1.09,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Aceh,4.695135,96.7493993,0.02,19.96,23.29,18.12,88.18,0.9,NASA POWER Daily API,1,0,0,1,Medium
2026-03-09,Bali,-8.4095178,115.188916,2.42,25.01,26.79,24.08,89.77,2.12,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Banten,-6.4058172,106.0640179,3.52,24.9,28.51,21.61,85.11,2.85,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Bengkulu,-3.7928451,102.2607641,0.66,26.49,29.26,24.7,84.37,2.01,NASA POWER Daily API,1,0,0,1,Medium
2026-03-09,D.I Yogyakarta,-7.8753849,110.4262088,1.83,26.27,29.19,23.67,81.61,2.72,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,DKI Jakarta,-6.1944491,106.8229198,9.16,26.78,28.93,24.9,81.29,3.51,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Gorontalo,0.6999372,122.4467238,5.82,27.64,29.81,25.56,77.17,2.05,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Jambi,-1.6101229,103.6131203,0.31,26.3,29.94,23.83,88.45,1.29,NASA POWER Daily API,1,0,0,1,Medium
2026-03-09,Jawa Barat,-7.090911,107.668887,0.37,20.74,25.33,16.01,88.65,3.06,NASA POWER Daily API,1,0,0,1,Medium
2026-03-09,Jawa Tengah,-7.150975,110.1402594,0.3,24.95,27.4,22.9,87.91,3.41,NASA POWER Daily API,1,0,0,1,Medium
2026-03-09,Jawa Timur,-7.5360639,112.2384017,12.74,25.25,28.91,21.63,87.44,2.27,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Kalimantan Barat,-0.2787808,111.4752851,22.87,24.04,25.97,22.67,95.51,0.62,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Kalimantan Selatan,-3.0926415,115.2837585,6.65,26.27,30.82,23.28,88.28,0.97,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Kalimantan Tengah,-1.6814878,113.3823545,0.41,26.98,31.99,23.06,81.89,0.48,NASA POWER Daily API,1,0,0,1,Medium
2026-03-09,Kalimantan Timur,0.5386586,116.419389,11.9,25.26,28.49,22.87,92.39,0.66,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Kalimantan Utara,3.0730929,116.0413889,0.02,23.59,27.33,20.58,87.79,0.68,NASA POWER Daily API,1,0,0,1,Medium
2026-03-09,Kepulauan Bangka Belitung,-2.7410513,106.4405872,1.32,26.85,28.69,25.46,86.74,3.72,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Kepulauan Riau,3.9456514,108.1428669,1.53,27.35,28.05,26.86,81.08,5.44,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Lampung,-4.5585849,105.4068079,12.81,26.19,29.33,23.12,86.96,2.18,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Maluku,-3.2384616,130.1452734,8.27,27.12,28.89,25.64,81.49,3.98,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Maluku Utara,1.5709993,127.8087693,6.61,26.65,27.42,25.97,84.55,3.01,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Nusa Tenggara Barat,-8.6529334,117.3616476,2.84,25.5,28.6,23.61,87.33,1.46,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Nusa Tenggara Timur,-8.6573819,121.0793705,10.56,25.36,27.18,24.09,86.27,2.81,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Papua,-4.269928,138.0803529,7.14,23.77,26.7,21.66,89.13,1.14,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Papua Barat,-1.3361154,133.1747162,10.19,22.78,25.86,20.48,92.77,0.87,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Papua Barat Daya,-0.88272864,131.28662743,10.2,27.68,28.9,26.67,80.09,2.14,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Papua Pegunungan,-4.06450843,138.95770535,6.39,13.46,16.58,11.41,92.64,1.51,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Papua Selatan,-4.269928,138.0803529,7.14,23.77,26.7,21.66,89.13,1.14,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Papua Tengah,-4.269928,138.0803529,7.14,23.77,26.7,21.66,89.13,1.14,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Riau,0.2933469,101.7068294,23.28,26.4,30.04,23.67,88.93,0.69,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Sulawesi Barat,-2.8441371,119.2320784,0.55,19.95,24.59,16.49,87.07,0.67,NASA POWER Daily API,1,0,0,1,Medium
2026-03-09,Sulawesi Selatan,-3.6687994,119.9740534,1.44,22.33,26.31,19.87,87.94,2.53,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Sulawesi Tengah,-1.4300254,121.4456179,1.64,21.9,24.67,20.01,90.36,0.53,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Sulawesi Tenggara,-4.14491,122.174605,0.96,24.08,26.84,22.56,90.62,1.11,NASA POWER Daily API,1,0,0,1,Medium
2026-03-09,Sulawesi Utara,0.6246932,123.9750018,6.74,24.99,27.86,22.59,82.47,2.17,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Sumatera Barat,-0.7399397,100.8000051,4.26,22.96,24.24,21.38,91.81,1.45,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Sumatera Selatan,-3.3194374,103.914399,1.77,25.97,29.02,23.96,88.49,1.9,NASA POWER Daily API,0,0,0,0,Low
2026-03-09,Sumatera Utara,2.1153547,99.5450974,51.3,21.98,23.94,20.43,92.54,1.13,NASA POWER Daily API,0,1,0,2,Medium
2026-03-10,Aceh,4.695135,96.7493993,0.0,20.5,24.26,17.86,83.07,0.78,NASA POWER Daily API,1,0,0,1,Medium
2026-03-10,Bali,-8.4095178,115.188916,1.38,25.1,27.46,23.75,88.6,2.89,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Banten,-6.4058172,106.0640179,6.69,25.27,28.31,22.9,88.99,2.72,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Bengkulu,-3.7928451,102.2607641,20.96,25.89,27.62,24.78,89.24,2.38,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,D.I Yogyakarta,-7.8753849,110.4262088,6.36,26.0,28.03,24.41,88.12,3.9,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,DKI Jakarta,-6.1944491,106.8229198,8.8,26.62,28.52,25.06,87.11,2.89,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Gorontalo,0.6999372,122.4467238,6.3,27.1,28.93,25.79,82.67,3.38,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Jambi,-1.6101229,103.6131203,0.09,26.29,30.28,23.62,87.18,1.59,NASA POWER Daily API,1,0,0,1,Medium
2026-03-10,Jawa Barat,-7.090911,107.668887,4.82,21.37,25.77,18.17,89.34,2.75,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Jawa Tengah,-7.150975,110.1402594,3.66,25.43,27.6,24.04,87.8,2.57,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Jawa Timur,-7.5360639,112.2384017,10.52,25.74,29.13,23.25,87.99,2.5,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Kalimantan Barat,-0.2787808,111.4752851,18.97,24.85,28.57,22.13,92.68,0.56,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Kalimantan Selatan,-3.0926415,115.2837585,4.7,26.3,30.51,23.4,88.56,1.17,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Kalimantan Tengah,-1.6814878,113.3823545,4.77,25.7,28.77,23.49,89.84,0.91,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Kalimantan Timur,0.5386586,116.419389,41.68,24.82,26.96,22.71,95.64,0.71,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Kalimantan Utara,3.0730929,116.0413889,22.66,23.35,26.65,20.72,91.3,0.48,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Kepulauan Bangka Belitung,-2.7410513,106.4405872,0.33,27.1,29.7,25.14,83.94,4.36,NASA POWER Daily API,1,0,0,1,Medium
2026-03-10,Kepulauan Riau,3.9456514,108.1428669,0.51,27.75,28.73,26.95,83.58,3.9,NASA POWER Daily API,1,0,0,1,Medium
2026-03-10,Lampung,-4.5585849,105.4068079,4.98,26.73,29.13,24.53,88.13,2.55,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Maluku,-3.2384616,130.1452734,7.53,27.02,28.69,25.72,84.8,5.09,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Maluku Utara,1.5709993,127.8087693,4.45,26.33,27.19,25.57,85.22,5.03,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Nusa Tenggara Barat,-8.6529334,117.3616476,3.84,25.6,29.05,23.15,87.51,1.99,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Nusa Tenggara Timur,-8.6573819,121.0793705,6.68,25.51,27.44,23.75,86.95,2.54,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Papua,-4.269928,138.0803529,11.98,24.28,26.9,21.93,89.18,1.64,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Papua Barat,-1.3361154,133.1747162,23.81,22.27,25.72,19.42,91.66,1.04,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Papua Barat Daya,-0.88272864,131.28662743,16.68,27.21,28.28,26.26,83.82,4.11,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Papua Pegunungan,-4.06450843,138.95770535,9.56,13.46,16.11,11.02,93.1,1.14,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Papua Selatan,-4.269928,138.0803529,11.98,24.28,26.9,21.93,89.18,1.64,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Papua Tengah,-4.269928,138.0803529,11.98,24.28,26.9,21.93,89.18,1.64,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Riau,0.2933469,101.7068294,6.25,26.49,30.3,23.93,87.61,0.71,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Sulawesi Barat,-2.8441371,119.2320784,0.53,20.3,25.14,16.67,83.75,0.83,NASA POWER Daily API,1,0,0,1,Medium
2026-03-10,Sulawesi Selatan,-3.6687994,119.9740534,1.34,22.52,26.94,18.81,86.44,2.64,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Sulawesi Tengah,-1.4300254,121.4456179,0.65,22.17,25.0,19.82,91.38,0.87,NASA POWER Daily API,1,0,0,1,Medium
2026-03-10,Sulawesi Tenggara,-4.14491,122.174605,0.33,24.79,28.19,22.57,87.79,1.18,NASA POWER Daily API,1,0,0,1,Medium
2026-03-10,Sulawesi Utara,0.6246932,123.9750018,10.25,24.34,26.03,23.03,87.82,3.99,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Sumatera Barat,-0.7399397,100.8000051,1.83,23.69,27.88,20.47,83.88,1.26,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Sumatera Selatan,-3.3194374,103.914399,2.6,25.92,29.22,23.09,89.67,2.39,NASA POWER Daily API,0,0,0,0,Low
2026-03-10,Sumatera Utara,2.1153547,99.5450974,38.51,22.4,26.03,19.59,88.03,1.23,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Aceh,4.695135,96.7493993,0.15,20.7,25.04,17.39,86.86,0.6,NASA POWER Daily API,1,0,0,1,Medium
2026-03-11,Bali,-8.4095178,115.188916,2.49,25.26,27.74,23.89,88.38,3.0,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Banten,-6.4058172,106.0640179,4.55,25.39,28.97,22.77,87.3,2.6,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Bengkulu,-3.7928451,102.2607641,6.83,25.49,26.85,24.57,90.26,2.36,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,D.I Yogyakarta,-7.8753849,110.4262088,5.25,25.96,28.18,24.29,87.36,4.12,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,DKI Jakarta,-6.1944491,106.8229198,6.24,27.09,29.2,25.2,85.46,3.33,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Gorontalo,0.6999372,122.4467238,7.51,26.43,27.88,25.21,85.51,4.0,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Jambi,-1.6101229,103.6131203,0.03,25.81,30.15,22.21,87.28,1.63,NASA POWER Daily API,1,0,0,1,Medium
2026-03-11,Jawa Barat,-7.090911,107.668887,1.25,21.74,26.0,18.38,89.12,2.66,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Jawa Tengah,-7.150975,110.1402594,8.88,25.99,28.78,24.07,83.64,3.17,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Jawa Timur,-7.5360639,112.2384017,1.75,25.52,29.11,22.5,87.27,2.81,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Kalimantan Barat,-0.2787808,111.4752851,12.41,25.1,29.08,22.26,90.72,0.78,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Kalimantan Selatan,-3.0926415,115.2837585,10.75,25.94,28.77,23.63,90.86,1.17,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Kalimantan Tengah,-1.6814878,113.3823545,3.24,26.73,32.28,22.73,84.28,1.04,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Kalimantan Timur,0.5386586,116.419389,4.86,25.36,29.14,22.24,92.44,0.76,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Kalimantan Utara,3.0730929,116.0413889,40.64,23.32,26.66,21.02,94.41,0.67,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Kepulauan Bangka Belitung,-2.7410513,106.4405872,0.1,27.06,30.05,24.54,83.16,4.08,NASA POWER Daily API,1,0,0,1,Medium
2026-03-11,Kepulauan Riau,3.9456514,108.1428669,6.06,27.19,27.92,26.55,88.04,3.83,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Lampung,-4.5585849,105.4068079,6.42,26.75,28.95,24.63,86.08,2.31,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Maluku,-3.2384616,130.1452734,5.66,26.83,28.32,25.72,85.57,6.27,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Maluku Utara,1.5709993,127.8087693,16.08,26.63,27.76,25.8,85.8,4.71,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Nusa Tenggara Barat,-8.6529334,117.3616476,4.28,25.37,27.87,23.9,90.38,1.96,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Nusa Tenggara Timur,-8.6573819,121.0793705,2.98,25.54,27.31,24.13,86.71,1.86,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Papua,-4.269928,138.0803529,21.73,24.32,28.23,21.66,85.79,2.0,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Papua Barat,-1.3361154,133.1747162,5.76,23.09,27.15,19.74,90.82,1.01,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Papua Barat Daya,-0.88272864,131.28662743,15.94,27.44,28.62,26.29,84.47,4.65,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Papua Pegunungan,-4.06450843,138.95770535,17.26,13.69,17.73,10.52,90.03,1.9,NASA POWER Daily API,0,0,0,0,Low
2026-03-11,Papua Selatan,-4.269928,138.0803529,21.73,24.32,28.23,21.66,85.79,2.0,NASA POWER Daily API,0,0,0,0,Low
