weather_datetime_utc,forecast_date,province_name,weather_code,weather_desc,temperature_min,temperature_max,temperature_avg,humidity_min,humidity_max,humidity_avg,wind_direction,wind_speed,weather_risk_label,weather_risk_score,source
2026-05-05 07:00:00,2026-05-05,Nusa Tenggara Barat,1,Cerah,30.0,30.0,30.0,61.0,61.0,61.0,SW,18.5,Low,0,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Nusa Tenggara Barat,1,Cerah,25.0,25.0,25.0,87.0,87.0,87.0,S,5.3,Low,0,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Nusa Tenggara Barat,1,Cerah,24.0,24.0,24.0,95.0,95.0,95.0,S,5.3,Medium,1,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Nusa Tenggara Timur,1,Cerah,30.0,30.0,30.0,63.0,63.0,63.0,E,12.7,Low,0,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Nusa Tenggara Timur,1,Cerah,33.0,33.0,33.0,55.0,55.0,55.0,E,35.2,Medium,1,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Nusa Tenggara Timur,Cerah,Cerah,31.0,31.0,31.0,65.0,65.0,65.0,E,35.2,Medium,1,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Nusa Tenggara Timur,2,Cerah Berawan,28.0,28.0,28.0,77.0,77.0,77.0,E,37.0,Medium,1,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Nusa Tenggara Timur,3,Berawan,27.0,27.0,27.0,81.0,81.0,81.0,E,37.0,Medium,1,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Papua,2,Cerah Berawan,30.0,30.0,30.0,67.0,67.0,67.0,S,5.7,Low,0,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Papua,3,Berawan,29.0,29.0,29.0,74.0,74.0,74.0,N,12.5,Low,0,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Papua,3,Berawan,27.0,27.0,27.0,87.0,87.0,87.0,N,12.5,Low,0,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Papua,3,Berawan,25.0,25.0,25.0,94.0,94.0,94.0,SW,4.8,Medium,1,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Papua,61,Hujan Ringan,24.0,24.0,24.0,96.0,96.0,96.0,SW,4.8,Medium,2,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Papua Barat,3,Berawan,28.0,28.0,28.0,75.0,75.0,75.0,E,4.8,Low,0,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Papua Barat,3,Berawan,29.0,29.0,29.0,74.0,74.0,74.0,W,4.9,Low,0,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Papua Barat,3,Berawan,26.0,26.0,26.0,90.0,90.0,90.0,W,4.9,Medium,1,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Papua Barat,3,Berawan,26.0,26.0,26.0,93.0,93.0,93.0,E,3.0,Medium,1,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Papua Barat,3,Berawan,25.0,25.0,25.0,93.0,93.0,93.0,E,3.0,Medium,1,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Papua Barat Daya,3,Berawan,30.0,30.0,30.0,71.0,71.0,71.0,SE,4.1,Low,0,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Papua Barat Daya,3,Berawan,31.0,31.0,31.0,67.0,67.0,67.0,W,10.9,Low,0,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Papua Barat Daya,3,Berawan,28.0,28.0,28.0,81.0,81.0,81.0,W,10.9,Low,0,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Papua Barat Daya,3,Berawan,26.0,26.0,26.0,93.0,93.0,93.0,SE,5.8,Medium,1,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Papua Barat Daya,3,Berawan,25.0,25.0,25.0,96.0,96.0,96.0,SE,5.8,Medium,1,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Papua Pegunungan,1,Cerah,26.0,26.0,26.0,77.0,77.0,77.0,N,3.4,Low,0,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Papua Pegunungan,2,Cerah Berawan,27.0,27.0,27.0,73.0,73.0,73.0,NE,3.3,Low,0,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Papua Pegunungan,2,Cerah Berawan,24.0,24.0,24.0,95.0,95.0,95.0,NE,3.3,Medium,1,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Papua Pegunungan,2,Cerah Berawan,22.0,22.0,22.0,94.0,94.0,94.0,NW,3.7,Medium,1,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Papua Pegunungan,2,Cerah Berawan,21.0,21.0,21.0,98.0,98.0,98.0,NW,3.7,Medium,1,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Papua Selatan,1,Cerah,28.0,28.0,28.0,80.0,80.0,80.0,NE,10.6,Low,0,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Papua Selatan,3,Berawan,30.0,30.0,30.0,71.0,71.0,71.0,S,7.0,Low,0,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Papua Selatan,2,Cerah Berawan,27.0,27.0,27.0,90.0,90.0,90.0,S,7.0,Medium,1,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Papua Selatan,3,Berawan,24.0,24.0,24.0,98.0,98.0,98.0,NE,5.8,Medium,1,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Papua Selatan,61,Hujan Ringan,24.0,24.0,24.0,98.0,98.0,98.0,NE,5.8,Medium,2,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Papua Tengah,61,Hujan Ringan,27.0,27.0,27.0,75.0,75.0,75.0,E,1.9,Medium,1,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Papua Tengah,61,Hujan Ringan,24.0,24.0,24.0,90.0,90.0,90.0,W,6.3,Medium,2,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Papua Tengah,2,Cerah Berawan,23.0,23.0,23.0,98.0,98.0,98.0,W,6.3,Medium,1,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Papua Tengah,2,Cerah Berawan,23.0,23.0,23.0,92.0,92.0,92.0,S,0.7,Medium,1,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Papua Tengah,2,Cerah Berawan,22.0,22.0,22.0,89.0,89.0,89.0,S,0.7,Low,0,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Riau,1,Cerah,27.0,27.0,27.0,84.0,84.0,84.0,SE,5.7,Low,0,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Riau,3,Berawan,31.0,31.0,31.0,67.0,67.0,67.0,E,0.5,Low,0,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Riau,1,Cerah,32.0,32.0,32.0,63.0,63.0,63.0,E,0.5,Low,0,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Riau,2,Cerah Berawan,27.0,27.0,27.0,92.0,92.0,92.0,SE,5.0,Medium,1,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Riau,1,Cerah,26.0,26.0,26.0,97.0,97.0,97.0,SE,5.0,Medium,1,BMKG Public Weather Forecast API
2026-05-05 16:00:00,2026-05-05,Riau,3,Berawan,24.0,24.0,24.0,98.0,98.0,98.0,S,6.2,Medium,1,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Sulawesi Barat,2,Cerah Berawan,30.0,30.0,30.0,73.0,73.0,73.0,NE,2.1,Low,0,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Sulawesi Barat,3,Berawan,31.0,31.0,31.0,81.0,81.0,81.0,SW,8.3,Low,0,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Sulawesi Barat,3,Berawan,30.0,30.0,30.0,77.0,77.0,77.0,SW,8.3,Low,0,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Sulawesi Barat,3,Berawan,27.0,27.0,27.0,86.0,86.0,86.0,NE,7.1,Low,0,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Sulawesi Barat,3,Berawan,26.0,26.0,26.0,90.0,90.0,90.0,NE,7.1,Medium,1,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Sulawesi Selatan,1,Cerah,30.0,30.0,30.0,76.0,76.0,76.0,SE,3.5,Low,0,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Sulawesi Selatan,2,Cerah Berawan,27.0,27.0,27.0,85.0,85.0,85.0,SE,6.3,Low,0,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Sulawesi Selatan,2,Cerah Berawan,29.0,29.0,29.0,78.0,78.0,78.0,SE,6.3,Low,0,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Sulawesi Selatan,2,Cerah Berawan,27.0,27.0,27.0,90.0,90.0,90.0,NE,5.0,Medium,1,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Sulawesi Selatan,3,Berawan,26.0,26.0,26.0,94.0,94.0,94.0,NE,5.0,Medium,1,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Sulawesi Tengah,3,Berawan,26.0,26.0,26.0,76.0,76.0,76.0,S,2.7,Low,0,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Sulawesi Tengah,3,Berawan,28.0,28.0,28.0,69.0,69.0,69.0,W,5.0,Low,0,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Sulawesi Tengah,3,Berawan,24.0,24.0,24.0,92.0,92.0,92.0,W,5.0,Medium,1,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Sulawesi Tengah,3,Berawan,22.0,22.0,22.0,98.0,98.0,98.0,S,0.7,Medium,1,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Sulawesi Tengah,3,Berawan,21.0,21.0,21.0,98.0,98.0,98.0,S,0.7,Medium,1,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Sulawesi Tenggara,3,Berawan,29.0,29.0,29.0,76.0,76.0,76.0,E,3.8,Low,0,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Sulawesi Tenggara,3,Berawan,31.0,31.0,31.0,77.0,77.0,77.0,E,7.8,Low,0,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Sulawesi Tenggara,3,Berawan,30.0,30.0,30.0,75.0,75.0,75.0,E,7.8,Low,0,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Sulawesi Tenggara,3,Berawan,26.0,26.0,26.0,86.0,86.0,86.0,E,10.0,Low,0,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Sulawesi Tenggara,3,Berawan,26.0,26.0,26.0,87.0,87.0,87.0,E,10.0,Low,0,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Sulawesi Utara,61,Hujan Ringan,29.0,29.0,29.0,70.0,70.0,70.0,SE,2.0,Medium,1,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Sulawesi Utara,61,Hujan Ringan,27.0,27.0,27.0,85.0,85.0,85.0,NW,0.5,Medium,1,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Sulawesi Utara,61,Hujan Ringan,27.0,27.0,27.0,86.0,86.0,86.0,NW,0.5,Medium,1,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Sulawesi Utara,61,Hujan Ringan,25.0,25.0,25.0,93.0,93.0,93.0,W,2.4,Medium,2,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Sulawesi Utara,2,Cerah Berawan,25.0,25.0,25.0,93.0,93.0,93.0,W,2.4,Medium,1,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Sumatera Barat,3,Berawan,23.0,23.0,23.0,85.0,85.0,85.0,SW,0.8,Low,0,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Sumatera Barat,3,Berawan,27.0,27.0,27.0,67.0,67.0,67.0,NE,4.0,Low,0,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Sumatera Barat,61,Hujan Ringan,24.0,24.0,24.0,83.0,83.0,83.0,NE,4.0,Medium,1,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Sumatera Barat,61,Hujan Ringan,22.0,22.0,22.0,94.0,94.0,94.0,S,0.7,Medium,2,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Sumatera Barat,3,Berawan,21.0,21.0,21.0,94.0,94.0,94.0,S,0.7,Medium,1,BMKG Public Weather Forecast API
2026-05-05 16:00:00,2026-05-05,Sumatera Barat,3,Berawan,20.0,20.0,20.0,94.0,94.0,94.0,NW,0.5,Medium,1,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Sumatera Selatan,3,Berawan,26.0,26.0,26.0,86.0,86.0,86.0,NE,2.0,Low,0,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Sumatera Selatan,3,Berawan,29.0,29.0,29.0,74.0,74.0,74.0,NE,5.5,Low,0,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Sumatera Selatan,2,Cerah Berawan,30.0,30.0,30.0,71.0,71.0,71.0,NE,5.5,Low,0,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Sumatera Selatan,3,Berawan,26.0,26.0,26.0,94.0,94.0,94.0,NE,1.4,Medium,1,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Sumatera Selatan,3,Berawan,25.0,25.0,25.0,93.0,93.0,93.0,NE,1.4,Medium,1,BMKG Public Weather Forecast API
2026-05-05 16:00:00,2026-05-05,Sumatera Selatan,3,Berawan,24.0,24.0,24.0,97.0,97.0,97.0,SE,3.9,Medium,1,BMKG Public Weather Forecast API
2026-05-05 01:00:00,2026-05-05,Sumatera Utara,Cerah,Cerah,28.0,28.0,28.0,82.0,82.0,82.0,S,3.2,Low,0,BMKG Public Weather Forecast API
2026-05-05 04:00:00,2026-05-05,Sumatera Utara,2,Cerah Berawan,33.0,33.0,33.0,65.0,65.0,65.0,N,6.5,Low,0,BMKG Public Weather Forecast API
2026-05-05 07:00:00,2026-05-05,Sumatera Utara,61,Hujan Ringan,32.0,32.0,32.0,68.0,68.0,68.0,N,6.5,Medium,1,BMKG Public Weather Forecast API
2026-05-05 10:00:00,2026-05-05,Sumatera Utara,61,Hujan Ringan,27.0,27.0,27.0,93.0,93.0,93.0,S,9.8,Medium,2,BMKG Public Weather Forecast API
2026-05-05 13:00:00,2026-05-05,Sumatera Utara,2,Cerah Berawan,25.0,25.0,25.0,96.0,96.0,96.0,S,9.8,Medium,1,BMKG Public Weather Forecast API
2026-05-05 16:00:00,2026-05-05,Sumatera Utara,3,Berawan,24.0,24.0,24.0,99.0,99.0,99.0,SW,3.5,Medium,1,BMKG Public Weather Forecast API
